0,0.0,0.029999999329447746
1,0.6895000040531158,0.0
0,0.0,0.08900000154972076
1,0.8569999933242798,0.0
0,0.7979999780654907,0.028999999165534973
0,0.0,-0.7409999966621399
0,-0.47600001096725464,-0.054999999701976776
1,0.45299999602138996,0.0
1,0.3343333254257838,0.0
0,-0.4342499980702996,0.23600000143051147
1,0.8830000162124634,0.0
0,-0.07699999585747719,0.0
1,-0.20900000631809235,0.7739999890327454
0,0.0,-0.04800000041723251
1,0.8830000162124634,0.0
0,0.0,0.08900000154972076
0,0.0,-0.8330000042915344
1,0.0,0.07100000232458115
0,-0.8029999732971191,0.0
1,0.1080000028014183,0.19599999487400055
0,0.0,0.06199999898672104
1,0.1289999932050705,0.1289999932050705
0,0.13699999451637268,-0.061000000685453415
0,0.0,0.07199999690055847
0,0.0,-0.11299999803304672
0,-0.7214999794960022,0.07100000232458115
1,0.06599999591708183,0.0
0,0.0,0.13600000739097595
0,0.0,0.03099999949336052
1,0.0,0.10899999737739563
0,0.0,0.8330000042915344
1,0.0,0.13600000739097595
1,0.49399999529123306,0.0
0,-0.6660000085830688,0.0
1,0.6742499992251396,0.0
0,0.0,-0.3370000123977661
1,0.164000004529953,0.10599999874830246
0,0.0,0.03200000151991844
1,0.0,0.024000000208616257
1,0.0,-0.8529999852180481
0,0.9259999990463257,0.06199999898672104
0,0.0,0.14300000667572021
1,0.0,0.10899999737739563
0,0.0,-0.9330000281333923
0,-0.052000001072883606,-0.07800000160932541
1,0.8830000162124634,-0.10899999737739563
1,0.3219999931752682,0.0
1,0.02200000174343586,0.0
1,0.0,0.6669999957084656
1,0.04249999858438969,0.0
1,0.8569999933242798,-0.02500000037252903
1,0.17350000329315662,0.38600000739097595
0,-0.367000013589859,0.0
0,0.0,-0.26899999380111694
1,0.28966666261355084,0.7739999890327454
1,0.4729999974370003,0.10899999737739563
0,0.03700000047683716,0.0
0,0.16300000250339508,0.11299999803304672
0,-0.31449998542666435,0.032999999821186066
0,0.0,-0.23499999940395355
1,0.2529999911785126,-0.6899999976158142
1,0.8569999933242798,0.0
0,0.35499998927116394,0.0
1,0.8569999933242798,0.0
1,0.164000004529953,-0.035999998450279236
1,0.1469999998807907,0.0
1,0.0,0.6669999957084656
0,0.0,-0.06199999898672104
1,0.14550000429153442,0.0
1,0.054999999701976776,0.6669999957084656
0,0.0,0.07800000160932541
1,0.0,-0.6899999976158142
0,0.8830000162124634,0.0
1,0.16599999368190765,0.09200000017881393
0,0.8569999933242798,-0.035999998450279236
1,0.26899999380111694,0.07100000232458115
1,0.8569999933242798,0.0
0,-0.38199999928474426,0.0
1,0.4959999918937683,0.0
0,0.0,0.210999995470047
1,-0.05299999937415123,0.10899999737739563
1,0.8569999933242798,0.0
0,0.0,0.6880000233650208
0,0.0,-0.054999999701976776
0,0.0,0.07100000232458115
0,0.10000000149011612,-0.8149999976158142
1,0.0,-0.8149999976158142
0,0.0,-0.9330000281333923
0,0.0,0.7300000190734863
1,0.8493333458900452,0.0
0,0.1080000028014183,0.10999999940395355
